Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
29453740,The Book Thief,Markus Zusak,"Zusak, Markus",,"=""""","=""""",5,4.39,Transworld Digital,Kindle Edition,499,2016,2005,2023/06/20,2023/06/05,,,read,"Sometimes we forget that people living during a war or atrocity don't know what they are loving through. To them, it's just a bad time, a time they have to endure.",,,1,0
26530351,Here Comes the Sun,Nicole Y. Dennis-Benn,"Dennis-Benn, Nicole Y.",,"=""1631491768""","=""9781631491764""",0,3.85,Liveright,Hardcover,352,2016,2016,,2023/06/05,to-read,to-read (#129),to-read,,,,0,0
53084824,American Gods,Neil Gaiman,"Gaiman, Neil",,"=""0755379926""","=""""",3,4.11,Review,Kindle Edition,674,2020,2001,2023/06/05,2023/03/26,,,read,I found Shadow such a flat character. I didn't really feel like he had any agency or real character in the book (at least none that I could connect with). He was constantly being pulled around and propelled by the whims of other characters. Maybe I just wasn't into it but this was just an alright read.,true,,1,0
11324722,The Righteous Mind: Why Good People Are Divided by Politics and Religion,Jonathan Haidt,"Haidt, Jonathan",Simona Drelciuc,"=""""","=""""",0,4.21,Pantheon,Hardcover,419,2012,2012,,2022/11/09,currently-reading,currently-reading (#3),currently-reading,,,,1,0
25899336,When Breath Becomes Air,Paul Kalanithi,"Kalanithi, Paul",Abraham   Verghese,"=""""","=""""",4,4.40,Random House,Kindle Edition,208,2016,2016,2023/05/11,2022/12/28,,,read,There's so much suspense in this book and graphic detail with all the surgeries. I grimaced so hard reading this book.,,,1,0
35133922,Educated,Tara Westover,"Westover, Tara",,"=""""","=""""",5,4.47,Random House,Hardcover,352,2018,2018,2023/05/04,2022/10/13,,,read,Wow I love seeing this perspective of how complicated it is to love family and to become your own person. Listened to the audiobook and it was AMAZING.,,,1,0
41104077,Invisible Women: Data Bias in a World Designed for Men,Caroline Criado Pérez,"Pérez, Caroline Criado",,"=""1419729071""","=""9781419729072""",4,4.35,Abrams Press,Hardcover,448,2019,2019,2023/04/27,2023/03/26,,,read,,,,1,0
58806604,The Right to Sex,Amia Srinivasan,"Srinivasan, Amia",,"=""1526612577""","=""9781526612571""",5,4.25,Bloomsbury Publishing,Kindle Edition,308,2021,2021,2023/03/31,2022/11/28,,,read,"I don't usually read non fiction because I don't have the attention span so I got this as an audiobook. Best decision! Such an insightful discussion on the forces in play when it comes to sex from culture, identity, media, politics, economy, etc. I'd read this again and again as I get older to see how it ages.",,,1,0
59919469,East Side Voices: Essays Celebrating East and Southeast Asian Identity in Britain,Helena Lee,"Lee, Helena",,"=""1529344476""","=""9781529344479""",0,4.34,Hodder & Stoughton,Hardcover,224,2022,2022,,2023/03/29,to-read,to-read (#128),to-read,,,,0,0
37906566,"The Poppy War (The Poppy War, #1)",R.F. Kuang,"Kuang, R.F.",,"=""""","=""""",4,4.17,HarperVoyager,Kindle Edition,545,2018,2018,2023/03/26,2022/08/09,,,read,,,,1,0
22050093,"The Slow Regard of Silent Things (The Kingkiller Chronicle, #2.5)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""""","=""""",3,3.88,Gollancz,Kindle Edition,173,2014,2014,2023/03/17,2023/03/16,,,read,,,,1,0
43340527,Ghosts of the Shadow Market,Cassandra Clare,"Clare, Cassandra","Sarah Rees Brennan, Maureen Johnson, Kelly Link, Robin Wasserman","=""""","=""""",5,4.27,Margaret K. McElderry Books,Kindle Edition,672,2019,2019,2020/05/03,2020/04/28,,,read,,,,1,0
23498264,Early Riser,Jasper Fforde,"Fforde, Jasper",,"=""144476358X""","=""9781444763584""",0,3.87,Hodder & Stoughton,Hardcover,402,2018,2018,,2023/03/16,to-read,to-read (#127),to-read,,,,0,0
3077,The Enchanted April,Elizabeth von Arnim,"Arnim, Elizabeth von",,"=""""","=""""",0,3.91,Waking Lion Press,Paperback,232,2008,1922,,2023/03/16,to-read,to-read (#126),to-read,,,,0,0
45047384,"The House in the Cerulean Sea (Cerulean Chronicles, #1)",T.J. Klune,"Klune, T.J.",,"=""""","=""""",0,4.40,Tor Books,Kindle Edition,394,2020,2020,,2023/03/16,to-read,to-read (#125),to-read,,,,0,0
50765455,The City We Became (Great Cities #1),N.K. Jemisin,"Jemisin, N.K.",,"=""0356512657""","=""""",4,3.87,Orbit,Kindle Edition,449,2020,2020,2023/03/15,2021/12/09,,,read,,,,1,0
4406,East of Eden,John Steinbeck,"Steinbeck, John",,"=""0142000655""","=""9780142000656""",0,4.41,Penguin Books,Paperback,601,2002,1952,,2023/03/09,to-read,to-read (#124),to-read,,,,0,0
15839976,"Red Rising (Red Rising Saga, #1)",Pierce Brown,"Brown, Pierce",,"=""""","=""""",0,4.27,Del Rey,Hardcover,382,2014,2014,,2023/02/17,to-read,to-read (#123),to-read,,,,0,0
12067,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett,"Pratchett, Terry",Neil Gaiman,"=""""","=""""",3,4.26,William Morrow,Mass Market Paperback,491,2006,1990,2023/02/04,2022/12/26,,,read,"It was a fun, absurd read but everything felt super all over the place. Something I found unexpected was how Adam Young ended up concluding that it was best for him to not do anything rather than choose actions which are good or evil because of how complex any problem is. I liked seeing the thought process of the four kids making 'logic' out of disjointed pieces of information and assertions. Very amusing.",true,,1,0
11343642,The Glass Castle,Jeannette Walls,"Walls, Jeannette",,"=""0748115560""","=""""",4,4.32,Virago,Kindle Edition,352,2010,2005,2022/12/24,2022/06/29,,,read,I loved seeing different ways love and toxicity manifests in families. It's even crazier that this is based on her real life.,,,1,0
39843660,No-Nonsense Buddhism for Beginners: Clear Answers to Burning Questions About Core Buddhist Teachings,Noah Rasheta,"Rasheta, Noah",,"=""1641520485""","=""9781641520485""",0,4.44,Althea Press,Kindle Edition,147,2018,2018,,2023/01/16,to-read,to-read (#122),to-read,,,,0,0
8913542,23 Things They Don't Tell You About Capitalism,Ha-Joon Chang,"Chang, Ha-Joon",,"=""1608191664""","=""9781608191666""",0,3.96,Bloomsbury Press,Hardcover,286,2011,2010,,2023/01/06,to-read,to-read (#121),to-read,,,,0,0
25666050,Algorithms to Live By: The Computer Science of Human Decisions,Brian Christian,"Christian, Brian",Tom  Griffiths,"=""1627790365""","=""9781627790369""",0,4.13,Henry Holt and Co.,Hardcover,368,2016,2016,,2023/01/05,to-read,to-read (#120),to-read,,,,0,0
16115612,And the Mountains Echoed,Khaled Hosseini,"Hosseini, Khaled",,"=""159463176X""","=""9781594632112""",0,4.07,Riverhead Books,Hardcover,404,2013,2012,,2022/12/28,to-read,to-read (#119),to-read,,,,0,0
58027447,Crying in H Mart,Michelle Zauner,"Zauner, Michelle",,"=""1529033802""","=""""",4,4.26,Picador,Kindle Edition,256,2021,2021,2022/12/14,2022/10/17,,,read,"I can relate to the evolution of the mother-daughter relationship, particularly through food.",,,1,0
61318037,The Ocean at the End of the Lane,Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",4,4.02,Headline,Kindle Edition,258,2013,2013,2022/11/28,2022/11/11,,,read,,,,1,0
59808037,How Not to Drown in a Glass of Water,Angie Cruz,"Cruz, Angie",,"=""1250208459""","=""9781250208453""",0,3.90,Flatiron Books,Hardcover,195,2022,2022,,2022/11/22,to-read,to-read (#118),to-read,,,,0,0
58690308,Book Lovers,Emily Henry,"Henry, Emily",,"=""""","=""""",4,4.14,Berkley,Hardcover,377,2022,2022,2022/11/11,2022/10/17,,,read,,,,1,0
37424706,The Art of Gathering: How We Meet and Why It Matters,Priya Parker,"Parker, Priya",,"=""1594634920""","=""9781594634925""",0,3.98,Riverhead Books,Hardcover,304,2018,2018,,2022/10/12,currently-reading,currently-reading (#2),currently-reading,,,,1,0
1217313,A Fine Balance: Drama,Sudha Bhuchar,"Bhuchar, Sudha",Kristine Landon-Smith,"=""0713688238""","=""9780713688238""",0,4.55,Methuen Drama,Paperback,112,2007,2007,,2022/11/09,to-read,to-read (#117),to-read,,,,0,0
50823666,A Gentleman in Moscow,Amor Towles,"Towles, Amor",,"=""""","=""""",4,4.33,Cornerstone Digital,Kindle Edition,462,2017,2016,2022/10/24,2022/10/12,,,read,"I loved the mundanity portrayed within a tumultuous period in Russia. It really embodied the idea that small acts however insignificant they might seem has the potential for change. Alexander Rostov as a waiter and gentleman (as he defines it), with attention to the smallest details has me reconsidering my interactions with the world - i am encouraged to be kinder and more thoughtful.",,,1,0
44145077,On Earth We're Briefly Gorgeous,Ocean Vuong,"Vuong, Ocean",,"=""""","=""""",5,4.04,Vintage Digital,Kindle Edition,237,2019,2019,2022/10/12,2022/10/09,,,read,"I love the writing ! It flows and flows and paints a gorgeous picture of emotions. I've never attempted to articulate what 'sorry' meant to me or how the 'mother tongue' is not enough to communicate thoughts that matter, how distance is amplified despite the closeness of blood when language cannot serve as a bridge. I learned how love can manifest in desperation for joy and how it is equally as beautiful as love forged in quieter times. <br/><br/>I will definitely read this again.",,,1,0
15790842,"Life After Life (Todd Family, #1)",Kate Atkinson,"Atkinson, Kate",,"=""0316176486""","=""9780316176484""",0,3.78,Reagan Arthur Books,Hardcover,529,2013,2013,,2022/10/12,to-read,to-read (#116),to-read,,,,0,0
587187,Mayombe,Pepetela,"Pepetela, Pepetela",,"=""0435905953""","=""9780435905958""",0,4.21,Heinemann,Paperback,215,1996,1980,,2022/10/09,to-read,to-read (#115),to-read,,,,0,0
213647,"The Warrior Heir (The Heir Chronicles, #1)",Cinda Williams Chima,"Chima, Cinda Williams",,"=""0786839171""","=""9780786839179""",0,3.94,Hyperion Paperbacks,Paperback,426,2007,2006,,2022/10/09,to-read,to-read (#114),to-read,,,,0,0
60931,Kindred,Octavia E. Butler,"Butler, Octavia E.",,"=""0807083690""","=""9780807083697""",0,4.30,Beacon Press,Paperback,288,2004,1979,,2022/09/26,to-read,to-read (#113),to-read,,,,0,0
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333846""","=""9780385333849""",0,4.10,Dial Press,Paperback,275,1999,1969,,2022/09/26,to-read,to-read (#112),to-read,,,,0,0
56971751,"Rule of Wolves (King of Scars, #2)",Leigh Bardugo,"Bardugo, Leigh",,"=""151010450X""","=""9781510104501""",4,4.36,Orion Children's Books,Kindle Edition,480,2021,2021,2022/09/16,2022/09/16,,,read,,,,1,0
91950,The Myth of Sisyphus,Albert Camus,"Camus, Albert",Justin Obrien,"=""0141182008""","=""9780141182001""",0,4.18,Penguin Classics,Paperback,192,2013,1942,,2022/09/09,to-read,to-read (#111),to-read,,,,0,0
28220826,When the Moon Was Ours,Anna-Marie McLemore,"McLemore, Anna-Marie",,"=""125005866X""","=""9781250058669""",0,3.89,Thomas Dunne Books,Hardcover,273,2016,2016,,2022/09/05,to-read,to-read (#110),to-read,,,,0,0
40011533,"King of Scars (King of Scars, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""151010447X""","=""""",4,4.16,Orion Children's Books,Kindle Edition,529,2019,2019,2022/08/11,2018/12/28,,,read,I really wish I remembered what happened in the previous series more clearly. Would've felt more feels!,,,1,0
40097951,The Silent Patient,Alex Michaelides,"Michaelides, Alex",,"=""1250301696""","=""9781250301697""",0,4.18,Celadon Books,Hardcover,336,2019,2018,,2022/07/31,to-read,to-read (#109),to-read,,,,0,0
56251288,"Once Upon a Broken Heart (Once Upon a Broken Heart, #1)",Stephanie Garber,"Garber, Stephanie",,"=""""","=""""",4,4.07,Hodder & Stoughton,Kindle Edition,384,2021,2021,2022/07/28,2022/07/20,,,read,"I'm glad this didn't turn into a classic bad boy turns good ending though i feel it's headed that way HAHA <br/><br/>also thinking on it Jacks is an interesting character because he's feels like the antagonist (or at least the only known one) but also not really?? He definitely causes a lot of the tension that drives the plot and Evangeline wanting so much to do the 'right thing' which she decided <br/> means countering whatever he does. I know from the series before that Jacks self-centredness pushes Tella away but they never would have been together anyway. He seems like a wounded person acting on pain and going in any which direction might relieve some of it. At times he can fight the pain long enough to think longer term, but his judgment lapses at times when it gets too much and all he wants is some sort of immediate release.<br/><br/>Idk I'm probably just sympathetic to Jacks even though he's definitely the sort of person to bite that hand that feeds him, you can't help but hope one day he just won't.",true,,1,0
58341222,Reminders of Him,Colleen Hoover,"Hoover, Colleen",,"=""""","=""""",5,4.38,Montlake,Kindle Edition,335,2022,2022,2022/07/20,2022/06/29,,,read,"To be honest, the book was quite predictable. I knew that it would have a happy ending in the way it did and I knew everything would be resolved. The characters were all almost too perfect and nice and likeable to be realistic but I gave it a 5 because I was looking for a book to make me cry and feel good about humanity, and it delivered. <br/><br/>Thank you for making me feel ❤️",true,,1,0
52092213,"Finale (Caraval, #3)",Stephanie Garber,"Garber, Stephanie",,"=""1473666805""","=""""",3,4.18,Hodder & Stoughton,Kindle Edition,493,2020,2019,2022/07/18,2022/07/05,,,read,,,,1,0
58123359,Legendary,Stephanie Garber,"Garber, Stephanie",,"=""1473629217""","=""""",4,4.16,Hodderscape,Kindle Edition,378,2018,2018,2022/07/05,2022/06/15,,,read,,,,1,0
32620332,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""1501139231""","=""9781501139239""",0,4.42,Atria Books,Hardcover,389,2017,2017,,2022/07/01,to-read,to-read (#108),to-read,,,,0,0
59586261,Family of Liars,E. Lockhart,"Lockhart, E.",,"=""""","=""9780593568804""",0,3.78,Delacorte Press,Hardcover,299,2022,2022,,2022/06/29,to-read,to-read (#107),to-read,,,,0,0
11650481,City of Thieves,David Benioff,"Benioff, David",,"=""1848943970""","=""""",4,4.29,Sceptre,Kindle Edition,284,2009,2008,2022/06/15,2022/01/15,,,read,"'""This is your story. I don't want to fuck with it.""<br/>""David,"" he said. ""You're a writer. Make it up.""<br/><br/>The first chapter really set the scene for the whole book! Making a coherent story out of from fading memories. <br/><br/>My one word summary of the book is futility. But I suppose that's life. I loved reading this!",,,1,0
59240966,Daughter of the Moon Goddess (The Celestial Kingdom Duology #1),Sue Lynn Tan,"Tan, Sue Lynn",,"=""""","=""""",4,4.11,HarperVoyager,Kindle Edition,504,2022,2022,2022/06/08,2022/05/29,,,read,I really enjoyed learning more about Chinese myths I had grown up hearing and seeing how they all connected!,,,1,0
30962053,The Idiot,Elif Batuman,"Batuman, Elif",,"=""1594205612""","=""9781594205613""",0,3.67,Penguin Press,Hardcover,423,2017,2017,,2022/06/01,to-read,to-read (#106),to-read,,,,0,0
54902596,"A Vow So Bold and Deadly (Cursebreakers, #3)",Brigid Kemmerer,"Kemmerer, Brigid",,"=""1526613840""","=""""",4,3.79,Bloomsbury YA,Kindle Edition,415,2021,2021,2022/05/29,2022/05/17,,,read,"This has been a really cute series! I thought it would be a super generic romance YA which it kind of was but with it's little twists and unique, nuanced characters that still made it really enjoyable!!",,,1,0
48748014,A Heart So Fierce and Broken (The Cursebreaker Series),Brigid Kemmerer,"Kemmerer, Brigid",,"=""1408885093""","=""""",4,3.89,Bloomsbury YA,Kindle Edition,460,2020,2020,2022/05/17,2022/04/27,,,read,,,,1,0
69242,Made to Stick: Why Some Ideas Survive and Others Die,Chip Heath,"Heath, Chip",Dan Heath,"=""1400064287""","=""9781400064281""",0,3.98,Random House,Hardcover,291,2007,2006,,2022/05/05,to-read,to-read (#105),to-read,,,,0,0
51206876,A Curse So Dark and Lonely (Cursebreaker #1),Brigid Kemmerer,"Kemmerer, Brigid",,"=""1408884607""","=""9781408884607""",4,3.98,Bloomsbury YA,Kindle Edition,506,,2019,2022/04/27,2022/04/27,,,read,,,,1,0
33314081,The Stone Sky,N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",5,4.35,Orbit,Kindle Edition,464,2017,2017,2022/04/26,2022/04/04,,,read,,,,1,0
29508057,The Obelisk Gate,N.K. Jemisin,"Jemisin, N.K.",,"=""0356504891""","=""""",4,4.30,Orbit,Kindle Edition,408,2016,2016,2022/04/04,2022/03/21,,,read,,,,1,0
7507944,"Akata Witch (The Nsibidi Scripts, #1)",Nnedi Okorafor,"Okorafor, Nnedi",,"=""0670011967""","=""9780670011964""",0,4.04,Viking Children's,Hardcover,349,2011,2011,,2022/03/27,to-read,to-read (#104),to-read,,,,0,0
205218,Ethics,Baruch Spinoza,"Spinoza, Baruch","Edwin M. Curley, Stuart Hampshire","=""0140435719""","=""9780140435719""",0,4.10,Penguin Classics,Paperback,186,2005,1677,,2022/03/25,to-read,to-read (#103),to-read,,,,0,0
25194939,"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",5,4.31,Orbit,Kindle Edition,496,2015,2015,2022/03/21,2021/03/18,,,read,"Honestly one of the best books I've EVER read! The writing style is riveting from start to end, I've never seen someone make such creative use of pronouns. <br/><br/>I was thoroughly confused throughout the book and still am. I feel like I'm being handed tiny clues along the way but these clues are infinitesimally small compared to what's _really_ going on. It's the kind of suspense that makes you want to reread the book. It's the kind of character building that makes you want to restart your relationship with the character over and over again because each is just so complex. <br/><br/>I loved reading this book so much and i can't wait to finish the series so i can read it all over again. HIGHLY recommend!!",,,1,0
39122774,"Children of Virtue and Vengeance (Legacy of Orïsha, #2)",Tomi Adeyemi,"Adeyemi, Tomi",,"=""1250170990""","=""9781250170996""",4,3.88,Henry Holt and Co. (BYR),Hardcover,404,2019,2019,2022/02/20,2022/02/20,,,read,Very real mistakes and stakes that don't just get undone by the wave of the author's hand or the goodness of the universe.,,,1,0
35061545,Little Fires Everywhere,Celeste Ng,"Ng, Celeste",,"=""1408709708""","=""""",4,4.08,"Little, Brown Book Group",Kindle Edition,354,2017,2017,2021/01/01,2020/12/28,,,read,,,,1,0
25571957,A Little Life,Hanya Yanagihara,"Yanagihara, Hanya",,"=""1035035030""","=""9781035035038""",5,4.33,Picador,Kindle Edition,737,2015,2015,2022/01/30,2021/06/06,,,read,I don't think I've cried harder and felt more reading any book than this.,,,1,0
51955934,The Midnight Library,Matt Haig,"Haig, Matt",,"=""""","=""""",4,4.00,Canongate Books,Kindle Edition,304,2020,2020,2022/01/08,2020/12/08,,,read,I really loved the concept of visiting your regrets to take the burden of them away! <br/><br/>The writing though felt more tell than show which is a little sad coz i didn't really feel like I resonated too much with the characters. It was quite surface level.<br/><br/>Kurzgesagt has a video about loneliness and gratitude which i think are actionable steps forward if anyone is struggling similarly with Nora!,true,,1,0
45020955,The Overstory,Richard Powers,"Powers, Richard",,"=""""","=""""",5,4.12,Vintage Digital,Kindle Edition,502,2019,2018,2022/01/03,2021/03/14,,,read,"I didn't realise how connected we were to nature before this book, didn't realise how intertwined our lives were. Powers has written this book so beautifully. I loved every word.",,,1,0
36273872,"Children of Blood and Bone (Legacy of Orïsha, #1)",Tomi Adeyemi,"Adeyemi, Tomi",,"=""1509871365""","=""9781529003543""",4,4.11,Macmillan Children's Books,Kindle Edition,604,2018,2018,2021/11/28,2021/11/18,,,read,,,,1,0
51893899,To Sleep in a Sea of Stars,Christopher Paolini,"Paolini, Christopher",,"=""152904653X""","=""""",3,3.79,Tor,Kindle Edition,881,2020,2020,2021/11/10,2020/06/05,,,read,"More like a 3.5 but I couldn't bring myself to rank it among the actual 4 star books here :(<br/>- I cannot take the names given to the antagonists of the book seriously. Jellies? Nightmares? It's just uninspiring and flat<br/>- Amazing detail on space travel in the appendix, though I wish these sci-fi concepts were weaved better in the actual novel. Honestly, the appendix was one of the most engaging parts of the book.<br/>- The book also just felt way longer than it should be. I kept thinking it would end at multiple points but there were a few different plot twists that just kept the story going.<br/>- I feel fairly disconnected from Kira. I don't hate her, I don't love her, I don't resonate with her. I'm just ambivalent which is unfortunate given that we follow her throughout the story.<br/><br/>For sci-fi concepts, I'd actually recommend the Appendix HAHA, but I'm not sure I would recommend the story in itself.",,,1,0
485679,The Last Summer of Reason,Tahar Djaout,"Djaout, Tahar",Marjolijn De Jager,"=""1886913501""","=""9781886913509""",0,3.94,Ruminator Books,Hardcover,145,2001,1999,,2021/11/28,to-read,to-read (#101),to-read,,,,0,0
32716442,The Quiet at the End of the World,Lauren   James,"James, Lauren",,"=""1406375519""","=""9781406375510""",0,3.80,Walker Books,Paperback,352,2019,2019,,2021/10/06,to-read,to-read (#100),to-read,,,,0,0
44646004,The Will and the Wilds,Charlie N. Holmberg,"Holmberg, Charlie N.",,"=""1542005019""","=""9781542005012""",4,3.93,47North,Kindle Edition,267,2020,2020,2021/07/26,2021/07/08,,,read,"The first few chapters nearly threw me off because I thought the language was a little pretentious, but it grew on me throughout the book. The language sounded more like the main character and actually fitting. <br/><br/>Plot-wise some things were left underdeveloped/unresolved:<br/>- How did her father steal the Will Stone?<br/>- How was the Will Stone made?<br/>- For a giant horde of mystings to show up and nearly kill people, was there no bigger repercussion?<br/><br/>Probably more but this is what I can still recall. It was a good read! Likeable female lead, interesting romantic relationship development. ",true,,1,0
53258888,"Obsidio (The Illuminae Files, #3)",Amie Kaufman,"Kaufman, Amie",Jay Kristoff,"=""""","=""""",4,4.46,Rock the Boat,Kindle Edition,671,2018,2018,2021/07/08,2021/06/28,,,read,"Tbh kept mixing up kady and Hannah, and nik and Ezra HAHAHA i guess the story felt a little diluted because focus is spread out against way more characters. Way more preferred the focus in the first two books. <br/><br/>I'd say it's a pretty alright closing to the series. The first book still beats #2 and #3 by miles though. I'll never forget the genuine terror i felt reading about the virus and AIDAN. <br/><br/>Huge props to this book for creative medium!",,,1,0
16031358,"Slammed (Slammed, #1)",Colleen Hoover,"Hoover, Colleen",,"=""""","=""""",3,4.17,Simon & Schuster UK,Kindle Edition,354,2012,2012,2021/06/28,2015/06/29,,,read,I really don't like Will or Lake. Lake makes zero sense with her outbursts and Will seems so shallow. I find myself questioning a lot of the time why these two people keep getting forced into a relationship when it seems like the only thing that binds them is happenstance and loneliness.,true,,1,0
57934941,Aristotle and Dante Discover the Secrets of the Universe: The multi-award-winning international bestseller,Benjamin Alire Sáenz,"Sáenz, Benjamin Alire",,"=""""","=""""",4,4.31,Simon & Schuster Children's UK,Kindle Edition,385,2021,2012,2021/06/24,2021/06/19,,,read,It reads like growing up ,,,1,0
53518294,"Chain of Iron (The Last Hours, #2)",Cassandra Clare,"Clare, Cassandra",,"=""""","=""""",5,4.43,Walker Books,Kindle Edition,648,2021,2021,2021/06/18,2020/08/10,,,read,,,,1,0
50623864,The Invisible Life of Addie LaRue,V.E.  Schwab,"Schwab, V.E.",,"=""0765387565""","=""9780765387561""",0,4.19,Tor Books,Kindle Edition,448,2020,2020,,2021/06/06,to-read,to-read (#99),to-read,,,,0,0
11127295,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""""","=""""",4,4.55,Gollancz,Kindle Edition,1000,2011,2011,2021/05/31,2021/05/03,,,read,The Chronicler's refutation of the Chtaeh was PHENOMENAL i was originally really convinced by how it messed up Kvothes life. I still LOVE the storytelling style of the book CANT WAIT FOR THE NEXT ONEEEEE,true,,1,0
39705908,The Sisters of the Winter Wood,Rena Rossner,"Rossner, Rena",,"=""""","=""""",4,3.52,Orbit,Kindle Edition,480,2018,2018,2021/05/03,2021/04/19,,,read,Such a well-done portrayal of a sister relationship! Also an interesting glimpse into the language of Jewish people and the prejudices they face.,,,1,0
8537274,Pride and Prejudice,Jane Austen,"Austen, Jane",,"=""""","=""""",4,4.29,Harper,Paperback,402,2010,1813,2017/12/29,2017/12/03,,,read,I love all this Victorian era drama,,,1,0
54253304,"A ​Court of Silver Flames (A Court of Thorns and Roses, #4)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",4,4.47,Bloomsbury Publishing,Kindle Edition,768,2021,2021,2021/04/19,2021/04/07,,,read,,,,1,0
48496334,Piranesi,Susanna Clarke,"Clarke, Susanna",,"=""""","=""""",4,4.23,Bloomsbury Publishing,Kindle Edition,273,2020,2020,2021/04/07,2021/03/16,,,read,,,,1,0
39863498,"The Gilded Wolves (The Gilded Wolves, #1)",Roshani Chokshi,"Chokshi, Roshani",,"=""125014454X""","=""9781250144546""",0,3.72,Wednesday Books,Hardcover,388,2019,2019,,2021/04/06,to-read,to-read (#98),to-read,,,,0,0
44777687,"House of Earth and Blood (Crescent City, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",3,4.48,Bloomsbury Publishing,Kindle Edition,823,2020,2020,2021/03/15,2020/03/10,,,read,The concept is cool but I don't buy the progression of their relationship. It's a cute cheesy romance which was way too deterministic. Too many names in the first few chapters that was a little difficult to get through. I don't know if I'd recommend this ,,,1,0
11127294,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""""","=""""",5,4.52,Gollancz,Kindle Edition,676,2010,2007,2021/02/06,2018/10/03,,,read,Ive heard it's been years without the last book of the series. I'm so invested in the story I'm afraid to pick up the next book and be left on a cliffhanger HAHA,,,1,0
452570,"The Riddle (The Books of Pellinor, #2)",Alison Croggon,"Croggon, Alison",,"=""076363414X""","=""9780763634148""",5,4.11,Candlewick Press,Paperback,490,2007,2005,,2014/01/22,,,read,,,,1,0
53375824,Lore,Alexandra Bracken,"Bracken, Alexandra",,"=""1484778200""","=""9781484778203""",0,3.76,Disney Hyperion,Hardcover,480,2021,2021,,2021/01/12,to-read,to-read (#97),to-read,,,,0,0
42760314,The Starless Sea,Erin Morgenstern,"Morgenstern, Erin",,"=""""","=""""",4,3.86,Vintage Digital,Kindle Edition,512,2019,2019,2020/12/24,2019/10/29,,,read,"I wanted to give this book five stars because it was beautiful and breathtaking and very novel just like the Night Circus. Yet it felt like nothing was tied together properly, perhaps it was the point of the book to have it all go on past the end. I might give it a 5 when I decide to reread the book. But for now I leave it at a solid 4.5 !",,,1,0
53486400,"Death Is My Bfflad (Death Is My BFF, #2)",Katarina E. Tonks,"Tonks, Katarina E.",,"=""""","=""""",5,4.39,Wattpad,ebook,,2011,2011,2014/06/11,2014/06/12,,,read,,,,1,0
17157434,"Howl's Moving Castle (Howl's Moving Castle, #1)",Diana Wynne Jones,"Jones, Diana Wynne",,"=""""","=""""",4,4.29,Harper Collins Children's eBooks,Kindle Edition,320,2012,1986,2020/12/12,2015/01/28,,,read,,,,1,0
25228216,An Ember in the Ashes (An Ember in the Ashes #1),Sabaa Tahir,"Tahir, Sabaa",,"=""""","=""""",4,4.25,HarperVoyager,Kindle Edition,451,2015,2015,2020/11/24,2020/11/10,,,read,,,,1,0
44636582,"The Queen of Nothing (The Folk of the Air, #3)",Holly Black,"Black, Holly",,"=""1471407578""","=""""",4,4.36,Hot Key Books,Kindle Edition,320,2019,2019,2020/12/06,2019/10/29,,,read,,,,1,0
6101718,"The Magicians (The Magicians, #1)",Lev Grossman,"Grossman, Lev",,"=""0670020559""","=""9780670020553""",0,3.53,Viking,Hardcover,402,2009,2009,,2020/11/12,to-read,to-read (#96),to-read,,,,0,0
9777,The God of Small Things,Arundhati Roy,"Roy, Arundhati",,"=""0679457313""","=""9780679457312""",4,3.95,Random House,Paperback,321,1997,1997,2020/10/18,2020/10/13,,,read,Heartbreaking and an amazing look into India! I only wish I understood the language so I could be privy to the nuances.,,,1,0
35000043,The Lost Book of the White (The Eldest Curses #2),Cassandra Clare,"Clare, Cassandra",Wesley Chu,"=""""","=""""",4,3.98,Simon & Schuster Children's UK,Kindle Edition,396,2020,2020,2020/09/24,2020/09/11,,,read,,,,1,0
11503920,"Return of the Thief (The Queen's Thief, #6)",Megan Whalen Turner,"Turner, Megan Whalen",,"=""0062874470""","=""9780062874474""",0,4.49,Greenwillow Books,Hardcover,464,2020,2020,,2020/10/02,to-read,to-read (#95),to-read,,,,0,0
